Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Eccentricity,A3,D1,D2,D3,D4
1653,city,26064,35805,107415,triangles,"[[0.025, 0.025, 0.025], [0.493371, 0.122517, 0.975]]","[0.2122276683542748, 0.0487764258643838, 0.5521044578082772]",1.063663931385285,0.6760159255563467,0.04309872931866689,0.01979850719911693,6.968728042519555,165.45134418321027,"[0.726068110233714, 0.39233154026663847, 0.2802368144761703, 0.2522131330285533, 0.270046384858855, 0.19616577013331923, 0.18342773311167512, 0.14776122945107162, 0.09935668876882402]","[0.20351283495799433, 0.9492619219616036, 0.2397548466628426, 0.00139392352710955, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8763690267298027, 0.3817845264961517, 0.20477533693884498, 0.19609841588211427, 0.07635690529923034, 0.0, 0.0, 0.0, 0.0]","[0.8807347081747112, 0.46147587188658423, 0.10627046892025441, 0.007278799241113316, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9960342720997581, 0.0889703816036821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1654,city,5535,9290,27870,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.210119, 0.973098]]","[0.5065900485511838, 0.07007077430120999, 0.486226425616724]",1.3548648869038564,1.4044970944511563,0.10011295032094446,0.053287346458930185,8.627043209171013,86.41409411651304,"[0.7231403049971261, 0.44136494477410804, 0.2792817729644073, 0.25683948763691034, 0.20447415520608395, 0.2244228532749702, 0.15210882277525756, 0.1221857756719282, 0.08976914130998807]","[0.3437812368671548, 0.9133072344239005, 0.21836748092849317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5324339035522346, 0.503179293466947, 0.6279989631641741, 0.2613411834285694, 0.02535399540724927, 0.0, 0.0, 0.0, 0.0]","[0.5543556539920993, 0.724794193573521, 0.40801953414946435, 0.02926722396852698, 0.005164804229740055, 0.0, 0.0, 0.0, 0.0]","[0.9673722685376868, 0.2532130715613259, 0.008604327674413987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1655,city,14710,16111,48333,triangles,"[[0.0484247, 0.025, 0.025], [0.975, 0.362786, 0.625857]]","[0.49313268612585087, 0.07490353920814839, 0.3782513556055189]",1.1548464412271833,4.478570113244936,0.1879798274023651,0.09168239175913703,94.49174962670284,16.753669037801,"[0.4688563586262718, 0.568390110736877, 0.4138508640388321, 0.34836813238711817, 0.23049921541403307, 0.26978885440506145, 0.15715855596411346, 0.09953375211060518, 0.06286342238564538]","[0.4964843421590785, 0.8118408461363433, 0.30727043977271956, 0.0016172128409090503, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3984542850809345, 0.7447743646372608, 0.5083085038649304, 0.16012648839701107, 0.050272269613015105, 0.0, 0.0, 0.0, 0.0]","[0.3754879259815271, 0.8115927368748702, 0.44452382268665086, 0.05219787311850825, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7355200478604037, 0.6755671214940487, 0.051179327385912785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1656,city,9894,17091,51273,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.0934959, 0.842903]]","[0.5485516125963996, 0.033788443152160175, 0.49110927274795335]",1.2554509172906003,1.2488094116155368,0.0466392642973105,0.017997507523050637,53.16323356784187,204.68419081215652,"[0.687127096669269, 0.49696277102279235, 0.29158529932459754, 0.228197190775772, 0.19269984998842968, 0.1850932769625706, 0.17495117959475853, 0.17748670393671154, 0.10142097367812089]","[0.9733771968612007, 0.22874364126238217, 0.01460065795291801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9373649959746199, 0.3453449985169652, 0.04533486467018076, 0.005333513490609502, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9869331171253707, 0.16042022398504258, 0.01511205008554749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1657,city,1292,2136,6408,triangles,"[[0.025, 0.025, 0.025], [0.500146, 0.215775, 0.975]]","[0.2473430836183125, 0.041653279037025925, 0.5976547075768042]",1.079193597989258,1.185886644369874,0.08614442005288905,0.03640298372434385,11.127643345381884,27.445623578929133,"[0.5355197727591402, 0.5538954512361696, 0.39113944186819555, 0.29663595255775904, 0.2677598863795701, 0.21788304479906195, 0.15488071859210428, 0.12337955548862545, 0.0840031016092769]","[0.7028415251282203, 0.7113436403515455, 0.001417019203887541, 0.001417019203887541, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.44752964122902306, 0.8509596462785438, 0.2662311369355137, 0.06859943405700353, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5964425885931967, 0.7922214535512688, 0.12900157768555146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9549908019449477, 0.29663541292392215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1658,city,16857,16061,48183,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.198499, 0.755089]]","[0.5023031131068422, 0.03722821447037619, 0.3901998712660652]",1.210632830763316,1.0152620187027261,0.1198513790949426,0.03995825514492604,5.795207802871423,60.971396523193555,"[0.5088612223636153, 0.5062246357192443, 0.4324002096768545, 0.3427562637682383, 0.3111172240357855, 0.22147327812716935, 0.11864639899669788, 0.12391957228544, 0.07118783939801872]","[0.46283837130071154, 0.885248089686602, 0.04600501883410687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.39922521004405176, 0.7707984574876496, 0.4925505838205833, 0.06221691585102105, 0.003456495325056725, 0.0, 0.0, 0.0, 0.0]","[0.5153064121334594, 0.7854670553878945, 0.3418699497972789, 0.025014874375410653, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9904135913561654, 0.13809195216623105, 0.003395703741792567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1659,city,5780,10712,32136,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.345009, 0.975]]","[0.49701947071621333, 0.06528482230523229, 0.4556010224881824]",1.3810886141305343,3.9543617704230627,0.2888081224999999,0.132957610426078,30.927899163475125,65.05115129411797,"[0.580065663413254, 0.4842512457958862, 0.3884368281785183, 0.3392348299425727, 0.2978015682701974, 0.18903925638021227, 0.16573304668950117, 0.09063525990832094, 0.05438115594499257]","[0.2212250827714719, 0.8043111937905657, 0.5514825277660264, 0.0031603583253067414, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.40654919995152083, 0.5582152227313628, 0.5476828600383182, 0.4549980683395259, 0.12638835231653497, 0.012638835231653496, 0.0, 0.0, 0.0]","[0.29731515811853954, 0.7263522217326345, 0.5607589691096505, 0.2615620694840316, 0.03387134712742855, 0.001881741507079364, 0.0, 0.0, 0.0]","[0.6591114964527188, 0.7507760092044214, 0.04364976797700125, 0.0014549922659000416, 0.0, 0.0, 0.0, 0.0, 0.0]"
1660,city,2341,4217,12651,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.063385, 0.925]]","[0.477420953663543, 0.02746312952112243, 0.4916286062755384]",1.3091880721366964,2.132804514349056,0.03281917499999999,0.020841598878989998,197.48709169604624,587.3849346746147,"[0.739215326529354, 0.4814626139895134, 0.2212782720860895, 0.23586804826758992, 0.15805590863292107, 0.17264568481442147, 0.14589776181500408, 0.10212843327050285, 0.17507731417800487]","[0.6544923665447809, 0.7503447955124376, 0.09285704056241743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6040508059845506, 0.6806977360490556, 0.38505957722882234, 0.15329386012900983, 0.001824926906297736, 0.0, 0.0, 0.0, 0.0]","[0.6803437568278902, 0.7161513229767265, 0.15568507021233186, 0.004670552106369955, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9996714309094813, 0.0256326007925508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1661,city,1335,2022,6066,triangles,"[[0.025, 0.025, 0.025], [0.840902, 0.0788145, 0.975]]","[0.44743897432310736, 0.05013116838918361, 0.492673661111201]",1.2534321178325734,1.062105708058373,0.036089696957562506,0.02137786283083313,23.18047243080605,416.05205992068505,"[0.617346517878574, 0.5420603571616747, 0.38897849703731285, 0.2534634077468942, 0.18570586310168485, 0.19574401786393808, 0.12547693452816544, 0.12045785714703883, 0.08030523809802588]","[0.40123787810684813, 0.8979375562093777, 0.18048246561683504, 0.011932724999460168, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3952503073886655, 0.7343038886083264, 0.5113902081379416, 0.20605466261968344, 0.024351914673235314, 0.0018732242056334857, 0.0, 0.0, 0.0]","[0.46065723761663874, 0.7612405316599281, 0.4428712438862666, 0.11027316112830735, 0.0035571987460744307, 0.0, 0.0, 0.0, 0.0]","[0.9820815107808344, 0.18845664271241278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1662,city,9201,17394,52182,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.0798889, 0.928504]]","[0.5003901952474137, 0.033298849475781656, 0.45494472216621407]",1.3121860650682167,1.7801081581702842,0.04711270434041586,0.022355907238375022,99.793487519728,87.7830403265019,"[0.5973828598381876, 0.5252849284784064, 0.3604896567989063, 0.3167159127590391, 0.24204305527926567, 0.15707049331952347, 0.15449556719953128, 0.16222034555950784, 0.059223300759820324]","[0.8324654799153917, 0.5540489314487055, 0.005568330969333724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5071867815099065, 0.8354579805853367, 0.2115871235746849, 0.0015557876733432712, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7097076756514757, 0.6976531928378625, 0.09794267286060705, 0.001506810351701647, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9982450786039411, 0.05921792839175922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1663,city,1636,1767,5301,triangles,"[[0.025, 0.025, 0.025], [0.883788, 0.466607, 0.975]]","[0.43075034496689085, 0.07887439169493869, 0.47597657222135864]",1.354634109785,1.3932998078518883,0.2544924411702201,0.11498403209303189,1.8088655623167729,21.44834658637235,"[0.6309185782865999, 0.4488241918705487, 0.3744476115034292, 0.3257181278146268, 0.30007103113630973, 0.16670612840906096, 0.13849432206291218, 0.1128472253845951, 0.06668245136362438]","[0.04369641560817601, 0.7093384800393906, 0.7035122912916337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4330622757417289, 0.41648572930185407, 0.41648572930185407, 0.6692780625099446, 0.13261237151899832, 0.004144136609968698, 0.0, 0.0, 0.0]","[0.43472953154715366, 0.6703773150026201, 0.47129556691093294, 0.3615974608195951, 0.09344653481854705, 0.0, 0.0, 0.0, 0.0]","[0.7468151247354685, 0.6591323772968912, 0.0861709759310156, 0.019653029598301803, 0.0, 0.0, 0.0, 0.0, 0.0]"
1664,city,1049,1948,5844,triangles,"[[0.025, 0.025, 0.025], [0.753517, 0.344403, 0.975]]","[0.3158854441317589, 0.09400162436002864, 0.5499903418304443]",1.2390541940117066,1.7870350368569223,0.15621708640401155,0.07770092817011645,8.357846978378095,7.092691922921209,"[0.4452823033850376, 0.5624618569074159, 0.44788629346331266, 0.3749745712716106, 0.24477506735785692, 0.20050723602718068, 0.17446733524442992, 0.10676359320927802, 0.046871821408951325]","[0.5169191333549954, 0.7941312868892201, 0.3196093064276943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.30194269303519944, 0.7718410090712285, 0.48499545068778904, 0.2736355655631495, 0.05472711311262989, 0.0, 0.0, 0.0, 0.0]","[0.3020830759624579, 0.7910036613352222, 0.5133666146414024, 0.1396915958207898, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6576471456510656, 0.7341904001330186, 0.16870758130716174, 0.0015621072343255716, 0.0, 0.0, 0.0, 0.0, 0.0]"
1665,city,7089,13409,40227,triangles,"[[0.025, 0.0454205, 0.025], [0.801993, 0.131825, 0.975]]","[0.44887398569233194, 0.053729241615450805, 0.4850655734564348]",1.2303186008791585,4.738247721427964,0.06377885355048883,0.04031534735473906,578.7088205259288,196.84566921521517,"[0.5328946758338503, 0.5276444819832705, 0.4541417680751533, 0.27038498330486005, 0.2651347894542802, 0.18113168784500333, 0.162756009367974, 0.14700542781623457, 0.0840031016092769]","[0.37304255669798186, 0.894695562812233, 0.24566217148403682, 0.0030328663146177385, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.29857502218051674, 0.7240444287877531, 0.5710247299202382, 0.24445829941029806, 0.027991408329423442, 0.0, 0.0, 0.0, 0.0]","[0.4253061033601955, 0.7184958426978622, 0.5375145221190556, 0.11763785837622429, 0.010858879234728395, 0.0, 0.0, 0.0, 0.0]","[0.9355856545922154, 0.3530998200527094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1666,newtonian_toy,851,1599,4797,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.777166, 0.484901]]","[0.4821822466101468, 0.34992297768712605, 0.24575199156333405]",1.296056565647117,1.3599916786511372,0.32860321093099704,0.31131247457497113,0.22948977097354162,5.155213296342572,"[0.6101545896612097, 0.48654568572122325, 0.35504685174251427, 0.29455738811230814, 0.2577377145982696, 0.2209180410842311, 0.18672834424976675, 0.1551686240948766, 0.06311944030978031]","[0.20701013370788857, 0.8834605706273669, 0.3944602547819609, 0.1450700937008038, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5096147585822403, 0.44563714819745687, 0.4213697787411597, 0.5669739954789427, 0.20075732913845828, 0.0463286144165673, 0.015442871472189099, 0.0, 0.0]","[0.500090305969961, 0.7132435511374853, 0.32177941818558964, 0.34227492252862085, 0.13936942953261208, 0.0327928069488499, 0.0, 0.0, 0.0]","[0.7383565656769182, 0.6297747177832538, 0.23386859546327726, 0.058467148865819316, 0.010022939805569026, 0.0, 0.0, 0.0, 0.0]"
1667,newtonian_toy,508,1001,3003,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.90541, 0.216878]]","[0.4999999811571295, 0.2888462927333611, 0.12093908065321937]",1.3093658522292384,0.8084067086112356,0.15879742493578858,0.08949549488271687,0.5832234873101557,34.14939346994999,"[0.6864654345814574, 0.4939511429645173, 0.2786391062876764, 0.2178451194612743, 0.19251429161694006, 0.2406428645211751, 0.1849150432636398, 0.1519849670660053, 0.08612481467073635]","[0.22998130365863648, 0.851902575524245, 0.46482136725372303, 0.07288139904675099, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5188465961565795, 0.6480288098935238, 0.440490171430892, 0.2880128043971217, 0.18000800274820106, 0.038119341758442574, 0.004235482417604731, 0.0, 0.0]","[0.2924216459721547, 0.919039458769629, 0.24904041277848338, 0.06266178127974743, 0.05623493191772205, 0.027314109788607856, 0.0, 0.0, 0.0]","[0.7498873378905871, 0.6554015333163732, 0.08998648054687046, 0.004499324027343523, 0.0, 0.0, 0.0, 0.0, 0.0]"
1668,newtonian_toy,2718,5266,15798,triangles,"[[0.025, 0.025, 0.025], [0.975, 0.620762, 0.591387]]","[0.48017273340097816, 0.20163934818016396, 0.3079525141300557]",1.2562748880770482,2.3508528784495146,0.3205602592993,0.23522929772178836,2.0760659959999375,1.74308636800852,"[0.3472981818054526, 0.48816038141885293, 0.5950213604359152, 0.39587135408593543, 0.30601098536704213, 0.1772920788237625, 0.04371585505243459, 0.053430489508531166, 0.021857927526217295]","[0.1382070683171123, 0.26150945279610466, 0.9552547368976879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23768339357614365, 0.33954770510877663, 0.7960507308661319, 0.43386651208343685, 0.07922779785871455, 0.0, 0.0, 0.0, 0.0]","[0.2803964690292215, 0.41569266737199273, 0.6686377338389128, 0.5470672367772923, 0.04705954724965956, 0.001960814468735815, 0.0, 0.0, 0.0]","[0.624079975438232, 0.49889027976649086, 0.5773674024263883, 0.16816526284263736, 0.0, 0.0, 0.0, 0.0, 0.0]"
1669,newtonian_toy,635,1229,3687,triangles,"[[0.025, 0.025, 0.025], [0.82303, 0.975, 0.823035]]","[0.4240143626745179, 0.3920295169218146, 0.42401370154326534]",1.47519888222741,1.0051056169011843,0.6050099762241558,0.6037229543533011,0.024632435216704617,1.8376311954776652,"[0.5882961539314495, 0.4898148594407223, 0.4094748560403922, 0.3032187225109233, 0.23842839718807646, 0.20732904103310995, 0.19955420199436835, 0.11403097256821047, 0.04146580820662199]","[0.07546867630015679, 0.9253115963758353, 0.18046857376124448, 0.22640602890047035, 0.23296852249178832, 0.0, 0.0, 0.0, 0.0]","[0.5239755900624222, 0.4730335188063534, 0.45847864130461946, 0.2959491758685903, 0.37842681504508274, 0.24258129169556586, 0.0412388195882462, 0.012129064584778294, 0.0]","[0.4137678251635929, 0.7372990501585299, 0.352142829926462, 0.33013390305605816, 0.1782723076502714, 0.13425445390946364, 0.04841963911488853, 0.0066026780611211635, 0.0]","[0.6411331808684035, 0.7052464989552438, 0.2564532723473614, 0.14837653614383053, 0.056786081734058594, 0.023813518146540702, 0.0, 0.0, 0.0]"
1670,sign,221,217,651,triangles,"[[0.025, 0.025, 0.025], [0.335607, 0.975, 0.0685362]]","[0.1808896498068544, 0.6558978521181743, 0.044048083741504845]",1.0004359595493557,0.3297402091861742,0.01281542094275349,0.005821805199610577,9.35293712038104,1249.0314458516098,"[0.7298245985325232, 0.36746413352686486, 0.3087719455329906, 0.290909105708768, 0.2271132491936873, 0.19393940380584535, 0.15311005563619368, 0.1275917130301614, 0.15311005563619368]","[0.6447181122776486, 0.7612689838335622, 0.0, 0.06934039193832835, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.893352513979286, 0.44005338003263017, 0.019132755653592615, 0.03679376087229349, 0.08094627391904569, 0.0014717504348917396, 0.0, 0.0, 0.0]","[0.9591587061062425, 0.28060494061618796, 0.03571335607842392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9999954729087542, 0.0030090134591035734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1671,sign,119,113,339,triangles,"[[0.025, 0.025, 0.025], [0.338838, 0.975, 0.0755324]]","[0.18208868489534166, 0.5640585057011337, 0.05076605236269918]",1.0017723362589726,0.19454107101200155,0.015032008632164388,0.005684315940589898,2.0147683364396207,726.698183124877,"[0.727234078919854, 0.3559887099607677, 0.3000476269669328, 0.2924192974677735, 0.2822481914688944, 0.1830799079798234, 0.16273769598206525, 0.13730993098486755, 0.10171105998879078]","[0.11188229553735574, 0.9848100958837577, 0.13278338371466394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9498871203858347, 0.2619385695609423, 0.0, 0.07340036839345086, 0.15399685133527924, 0.0, 0.0, 0.0, 0.0]","[0.9647626886214646, 0.24217780996773464, 0.1026623324863223, 0.006580918749123223, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9998320489907466, 0.018326860368465824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1672,sign,231,299,897,triangles,"[[0.025, 0.025, 0.025], [0.670752, 0.975, 0.11303]]","[0.3051438359413007, 0.3135699835831103, 0.06103782761550059]",1.1520611643502265,0.32138823268794764,0.043779732784862975,0.01873598447352368,0.8361505990536721,207.97293019943004,"[0.7467488445243844, 0.39198112104602234, 0.29026450102775075, 0.1711816288112376, 0.21335681272125268, 0.23072306491949418, 0.21335681272125268, 0.1662198424688829, 0.057060542937079205]","[0.01644956481722525, 0.6863954773733081, 0.723780851957911, 0.06878908923566922, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7377576237321813, 0.1806753364242077, 0.4328679935163309, 0.4836829318856393, 0.04140476459721426, 0.00564610426325649, 0.0, 0.0, 0.0]","[0.9350435628338232, 0.26411944794332015, 0.22465332353799647, 0.0698246816401881, 0.02428684578789151, 0.0, 0.0, 0.0, 0.0]","[0.9960772095923299, 0.08766356080020506, 0.012053739610028195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1673,sign,80,86,258,triangles,"[[0.025, 0.025, 0.025], [0.429, 0.975, 0.072555]]","[0.2269967818937396, 0.5913137276725677, 0.049610264433518]",1.033429957967641,0.19233430379403604,0.018250754311953228,0.0058559882061523915,1.8344990409035824,1002.5296481352391,"[0.8228420365930178, 0.24548878439791694, 0.19775485409832197, 0.19548180979834126, 0.3682331765968754, 0.10001394919915134, 0.10910612639907419, 0.10228699349913205, 0.1318365693988813]","[0.24201893683843623, 0.9396029312551053, 0.24201893683843623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8592180071600589, 0.3816878427110242, 0.008407221205088638, 0.09752376597902822, 0.32620018275743917, 0.008407221205088638, 0.0, 0.0, 0.0]","[0.9090220494908485, 0.4063696700994915, 0.09203494270545974, 0.008495533172811669, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9998678297641598, 0.016258013492100157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1674,sign,50,78,234,triangles,"[[0.025, 0.025, 0.025], [0.596402, 0.975, 0.0837782]]","[0.3433949804964326, 0.6515980774151837, 0.05394659716791312]",1.11015995351987,0.5730569973323871,0.03176566792247404,0.019710092879593043,4.283154541188365,219.6316108200437,"[0.7451181985654671, 0.31581168680920463, 0.2467278803196911, 0.23192420750050963, 0.38736277210191505, 0.13076577656943628, 0.19491502545255596, 0.14063489178222394, 0.07401836409590733]","[0.27043355328760055, 0.9552628001701313, 0.0, 0.11974421016217139, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5513241260147616, 0.6784023820110718, 0.3851448681734327, 0.03714595175276762, 0.2932575138376391, 0.009775250461254636, 0.0, 0.0, 0.0]","[0.889161480975838, 0.3902430944282845, 0.20747101222769554, 0.10538210144898821, 0.05433764605963455, 0.0, 0.0, 0.0, 0.0]","[0.9831779606378419, 0.1825901926898849, 0.0046817998125611516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1675,sign,40,52,156,triangles,"[[0.025, 0.025, 0.025], [0.318634, 0.975, 0.0449922]]","[0.17181947059511565, 0.716509030435248, 0.040898661507563654]",0.9945454308460926,0.20691706015693848,0.005576665943947198,0.002178991417775162,16.49777913925292,2457.0127868424916,"[0.4963999420968213, 0.45437666657539727, 0.40447402689370626, 0.3230539305709472, 0.4517502118553083, 0.20748992288703114, 0.1470814643249841, 0.057782003841958036, 0.08404655104284806]","[0.7508989831056478, 0.6447267908222674, 0.0, 0.1431016504689042, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6094513376467371, 0.7597038834931626, 0.0, 0.1434996224375974, 0.17557600862953093, 0.0, 0.0, 0.0, 0.0]","[0.6445889741699679, 0.7359737401282418, 0.20072011094406594, 0.05058799544118735, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9996977989622581, 0.024582732761367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1676,sign,4031,8034,24102,triangles,"[[0.025, 0.025, 0.025], [0.231959, 0.975, 0.0577454]]","[0.1279193616047807, 0.7160472157297557, 0.0412796641000014]",0.972833124899723,0.1503410991473666,0.005710649788067596,0.002118711124941506,6.693253838561613,444.8087055226806,"[0.7601525281171495, 0.36645789629100367, 0.27484342221825275, 0.26493915475092833, 0.2476066866831106, 0.13865974454254193, 0.11885120960789308, 0.1287554770752175, 0.17580074754500852]","[0.7042299204359489, 0.7099206672677546, 0.0, 0.008536120247708471, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9170448152844906, 0.3985412787355562, 0.0, 0.003998741927112604, 0.013329139757042014, 0.0, 0.0, 0.0, 0.0]","[0.9950021569516827, 0.09982932335457897, 0.0021940510627379995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1677,sign,152,290,870,triangles,"[[0.025, 0.025, 0.025], [0.441352, 0.975, 0.124611]]","[0.2660381830719848, 0.454903135201269, 0.05509831146108435]",1.0420035216951045,0.08968715263540164,0.02246372217146135,0.008040043973849258,0.09867826103571414,381.67037966884266,"[0.7007333499433093, 0.29197222914304555, 0.3605222307679345, 0.3402111191753748, 0.32751667443002497, 0.17772222643489727, 0.09393889111558856, 0.1244055585044281, 0.12186666955535813]","[0.16109109820604467, 0.02822033837186184, 0.9865359955830035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8657995786633865, 0.07201357554100002, 0.3813446159330228, 0.0016366721713863641, 0.3158777290775683, 0.0, 0.0, 0.0, 0.0]","[0.9981500082770695, 0.042684046406585206, 0.04158958367821122, 0.012039090012113776, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9999489887009642, 0.010100494835363273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1678,sign,628,1022,3066,triangles,"[[0.025, 0.025, 0.025], [0.209241, 0.975, 0.0454041]]","[0.1170626651264781, 0.7074250914453096, 0.03813106060681756]",0.9679158400283621,0.17762696880486228,0.0035713081986949984,0.0018214182165406788,14.936711369415145,1338.8766772297824,"[0.6845808225799644, 0.28232712756035033, 0.37477052331019955, 0.33729347097917955, 0.3547827620669889, 0.21736690351991572, 0.12992044808086917, 0.0749541046620399, 0.04247399264182261]","[0.03800976762434702, 0.9980278984792831, 0.0, 0.04995569459199894, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9940037496886446, 0.0, 0.0, 0.0011044486107651607, 0.10934041246575091, 0.0, 0.0, 0.0, 0.0]","[0.9993455246086365, 0.035430393990295767, 0.007294492880355011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1679,sign,417,786,2358,triangles,"[[0.025, 0.025, 0.025], [0.154414, 0.975, 0.0840225]]","[0.0904693642068915, 0.6832938065344728, 0.04976749659616667]",0.9605892144419746,0.18753489544389654,0.007256156779192737,0.003405393691950596,5.028740719670426,113.9597105638577,"[0.5028877768582426, 0.4769657265047249, 0.4484514711158555, 0.3629087049492472, 0.3343944495603778, 0.2281140431109554, 0.11146481652012594, 0.0985037913433671, 0.028514255388869425]","[0.27432352278500777, 0.9607702914284226, 0.0, 0.040829547577303484, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9942181911828323, 0.08036405702401647, 0.0, 0.002296115914971899, 0.07117959336412887, 0.0, 0.0, 0.0, 0.0]","[0.9957452180923719, 0.09191494320852664, 0.006565353086323332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9999489887009642, 0.010100494835363273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1680,sign,360,708,2124,triangles,"[[0.025, 0.025, 0.025], [0.377568, 0.975, 0.0520176]]","[0.20580423251228125, 0.5970325842879926, 0.04464250887255142]",1.013673589146802,0.30336972915604143,0.00849992161487707,0.004117119932349534,14.563887701542546,1034.731391418273,"[0.5924947023975389, 0.4873333050023047, 0.42064558958093673, 0.3206140164488847, 0.24110174036956128, 0.20775788265887726, 0.12824560657955386, 0.08977192460568771, 0.07694736394773233]","[0.6688663407901092, 0.7431848231001214, 0.017150418994618184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.44215879088313903, 0.8590513651443844, 0.2573995818355417, 0.01579138538868354, 0.004737415616605061, 0.0, 0.0, 0.0, 0.0]","[0.6298142768923843, 0.7363982314434032, 0.24708098555008923, 0.001614908402288165, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.999997991981984, 0.002004003991947864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
